transaction_id,timestamp,item_id,quantity,unit_price
ORD-20260518-0179,2026-05-18 09:34:00,6a3fa373da5b18e68c8bc43f,2,20000
ORD-20260518-0179,2026-05-18 09:34:00,6a3fa374da5b18e68c8bc445,1,20000
ORD-20260519-0183,2026-05-19 09:42:00,6a3fa374da5b18e68c8bc448,3,10000
ORD-20260519-0186,2026-05-19 07:13:00,6a3fa373da5b18e68c8bc43c,2,35000
ORD-20260519-0186,2026-05-19 07:13:00,6a3fa374da5b18e68c8bc446,1,25000
ORD-20260519-0186,2026-05-19 07:13:00,6a3fa374da5b18e68c8bc445,3,20000
ORD-20260523-0198,2026-05-23 03:48:00,6a3fa2c5dfa2f6d0ee22ff14,2,45000
ORD-20260523-0198,2026-05-23 03:48:00,6a3f54268a1b673e19a1ddad,3,48000
ORD-20260523-0198,2026-05-23 03:48:00,6a3fa374da5b18e68c8bc445,3,20000
ORD-20260523-0200,2026-05-23 10:05:00,6a3fa373da5b18e68c8bc43e,2,28000
ORD-20260523-0200,2026-05-23 10:05:00,6a3fa2c5dfa2f6d0ee22ff14,2,45000
ORD-20260524-0203,2026-05-24 06:58:00,6a3fa2c5dfa2f6d0ee22ff13,2,40000
ORD-20260524-0204,2026-05-24 09:27:00,6a3fa374da5b18e68c8bc447,3,10000
ORD-20260526-0208,2026-05-26 06:37:00,6a3fa374da5b18e68c8bc448,2,10000
ORD-20260526-0208,2026-05-26 06:37:00,6a3fa373da5b18e68c8bc444,3,15000
ORD-20260526-0208,2026-05-26 06:37:00,6a3fa374da5b18e68c8bc446,3,25000
ORD-20260528-0213,2026-05-28 04:35:00,6a3fa373da5b18e68c8bc444,2,15000
ORD-20260529-0214,2026-05-29 02:11:00,6a3fa373da5b18e68c8bc43d,2,35000
ORD-20260529-0215,2026-05-29 08:40:00,6a3fa2c6dfa2f6d0ee22ff18,2,35000
ORD-20260529-0215,2026-05-29 08:40:00,6a3fa373da5b18e68c8bc43e,1,28000
ORD-20260529-0215,2026-05-29 08:40:00,6a3fa373da5b18e68c8bc43d,3,35000
ORD-20260531-0225,2026-05-31 10:40:00,6a3fa2c5dfa2f6d0ee22ff13,1,40000
ORD-20260531-0225,2026-05-31 10:40:00,6a3fa2c6dfa2f6d0ee22ff18,2,35000
ORD-20260601-0227,2026-06-01 11:56:00,6a3fa373da5b18e68c8bc440,3,25000
ORD-20260605-0240,2026-06-05 02:56:00,6a3f54268a1b673e19a1ddb6,2,12000
ORD-20260605-0241,2026-06-05 01:46:00,6a3fa2c6dfa2f6d0ee22ff18,2,35000
ORD-20260605-0241,2026-06-05 01:46:00,6a3fa373da5b18e68c8bc43d,2,35000
ORD-20260607-0249,2026-06-07 10:31:00,6a3fa2c5dfa2f6d0ee22ff13,2,40000
ORD-20260412-0055,2026-04-12 08:51:00,6a3fa2c5dfa2f6d0ee22ff13,2,40000
ORD-20260412-0055,2026-04-12 08:51:00,6a3fa2c6dfa2f6d0ee22ff18,1,35000
ORD-20260412-0055,2026-04-12 08:51:00,6a3fa374da5b18e68c8bc445,3,20000
ORD-20260413-0061,2026-04-13 06:16:00,6a3fa373da5b18e68c8bc440,2,25000
ORD-20260413-0061,2026-04-13 06:16:00,6a3fa373da5b18e68c8bc442,2,12000
ORD-20260415-0070,2026-04-15 02:51:00,6a3fa373da5b18e68c8bc441,1,20000
ORD-20260415-0071,2026-04-15 02:02:00,6a3fa374da5b18e68c8bc446,1,25000
ORD-20260416-0072,2026-04-16 06:44:00,6a3fa2c5dfa2f6d0ee22ff13,1,40000
ORD-20260416-0072,2026-04-16 06:44:00,6a3fa373da5b18e68c8bc443,1,15000
ORD-20260416-0072,2026-04-16 06:44:00,6a3f54268a1b673e19a1ddad,2,48000
ORD-20260416-0073,2026-04-16 10:30:00,6a3fa374da5b18e68c8bc445,2,20000
ORD-20260416-0074,2026-04-16 07:03:00,6a3fa2c5dfa2f6d0ee22ff13,1,40000
ORD-20260416-0074,2026-04-16 07:03:00,6a3fa373da5b18e68c8bc443,3,15000
ORD-20260418-0077,2026-04-18 07:59:00,6a3fa374da5b18e68c8bc445,3,20000
ORD-20260418-0078,2026-04-18 02:28:00,6a3fa2c5dfa2f6d0ee22ff14,2,45000
ORD-20260419-0085,2026-04-19 11:27:00,6a3fa2c5dfa2f6d0ee22ff13,2,40000
ORD-20260422-0093,2026-04-22 08:42:00,6a3fa373da5b18e68c8bc442,2,12000
ORD-20260422-0093,2026-04-22 08:42:00,6a3fa374da5b18e68c8bc447,2,10000
ORD-20260422-0093,2026-04-22 08:42:00,6a3fa373da5b18e68c8bc43c,3,35000
ORD-20260423-0096,2026-04-23 03:08:00,6a3fa374da5b18e68c8bc446,1,25000
ORD-20260423-0096,2026-04-23 03:08:00,6a3fa2c5dfa2f6d0ee22ff13,1,40000
ORD-20260423-0098,2026-04-23 05:31:00,6a3fa2c5dfa2f6d0ee22ff13,2,40000
ORD-20260423-0098,2026-04-23 05:31:00,6a3fa374da5b18e68c8bc449,3,25000
ORD-20260424-0102,2026-04-24 10:33:00,6a3fa2c5dfa2f6d0ee22ff17,3,38000
ORD-20260424-0103,2026-04-24 08:13:00,6a3fa2c5dfa2f6d0ee22ff17,1,38000
ORD-20260425-0107,2026-04-25 07:19:00,6a3fa374da5b18e68c8bc447,1,10000
ORD-20260425-0108,2026-04-25 06:19:00,6a3fa2c5dfa2f6d0ee22ff14,2,45000
ORD-20260429-0119,2026-04-29 10:27:00,6a3fa2c5dfa2f6d0ee22ff15,2,40000
ORD-20260501-0127,2026-05-01 01:25:00,6a3fa373da5b18e68c8bc43d,2,35000
ORD-20260501-0127,2026-05-01 01:25:00,6a3fa2c5dfa2f6d0ee22ff17,2,38000
ORD-20260502-0129,2026-05-02 07:36:00,6a3fa374da5b18e68c8bc445,3,20000
ORD-20260502-0129,2026-05-02 07:36:00,6a3fa2c6dfa2f6d0ee22ff18,2,35000
ORD-20260502-0129,2026-05-02 07:36:00,6a3fa374da5b18e68c8bc446,2,25000
ORD-20260503-0130,2026-05-03 05:54:00,6a3fa374da5b18e68c8bc447,3,10000
ORD-20260503-0130,2026-05-03 05:54:00,6a3fa374da5b18e68c8bc445,3,20000
ORD-20260507-0146,2026-05-07 09:38:00,6a3fa2c5dfa2f6d0ee22ff13,3,40000
ORD-20260507-0146,2026-05-07 09:38:00,6a3fa374da5b18e68c8bc448,2,10000
ORD-20260507-0146,2026-05-07 09:38:00,6a3fa374da5b18e68c8bc445,2,20000
ORD-20260508-0147,2026-05-08 04:08:00,6a3fa2c6dfa2f6d0ee22ff18,2,35000
ORD-20260508-0147,2026-05-08 04:08:00,6a3fa2c5dfa2f6d0ee22ff16,3,35000
ORD-20260508-0147,2026-05-08 04:08:00,6a3fa373da5b18e68c8bc441,2,20000
ORD-20260509-0151,2026-05-09 06:52:00,6a3fa2c6dfa2f6d0ee22ff18,2,35000
ORD-20260509-0151,2026-05-09 06:52:00,6a3fa374da5b18e68c8bc447,2,10000
ORD-20260509-0151,2026-05-09 06:52:00,6a3f54268a1b673e19a1ddad,1,48000
ORD-20260510-0154,2026-05-10 10:50:00,6a3fa2c5dfa2f6d0ee22ff13,1,40000
ORD-20260510-0154,2026-05-10 10:50:00,6a3fa2c6dfa2f6d0ee22ff18,3,35000
ORD-20260510-0157,2026-05-10 11:53:00,6a3fa2c5dfa2f6d0ee22ff13,3,40000
ORD-20260510-0157,2026-05-10 11:53:00,6a3fa2c6dfa2f6d0ee22ff18,3,35000
ORD-20260511-0159,2026-05-11 01:37:00,6a3fa2c5dfa2f6d0ee22ff15,1,40000
ORD-20260511-0160,2026-05-11 07:26:00,6a3fa374da5b18e68c8bc447,2,10000
ORD-20260513-0166,2026-05-13 01:32:00,6a3fa374da5b18e68c8bc448,2,10000
ORD-20260514-0171,2026-05-14 05:24:00,6a3fa374da5b18e68c8bc449,2,25000
ORD-20260515-0173,2026-05-15 01:03:00,6a3fa374da5b18e68c8bc448,3,10000
ORD-20260515-0173,2026-05-15 01:03:00,6a3fa373da5b18e68c8bc43d,1,35000
ORD-20260515-0173,2026-05-15 01:03:00,6a3fa374da5b18e68c8bc445,3,20000
ORD-20260518-0180,2026-05-18 08:15:00,6a3fa373da5b18e68c8bc442,1,12000
ORD-20260518-0180,2026-05-18 08:15:00,6a3fa374da5b18e68c8bc448,3,10000
ORD-20260519-0184,2026-05-19 06:57:00,6a3fa374da5b18e68c8bc449,3,25000
ORD-20260519-0184,2026-05-19 06:57:00,6a3fa373da5b18e68c8bc443,3,15000
ORD-20260519-0187,2026-05-19 02:07:00,6a3fa373da5b18e68c8bc43c,2,35000
ORD-20260519-0187,2026-05-19 02:07:00,6a3fa2c5dfa2f6d0ee22ff16,3,35000
ORD-20260519-0187,2026-05-19 02:07:00,6a3fa374da5b18e68c8bc445,2,20000
ORD-20260521-0193,2026-05-21 06:11:00,6a3fa374da5b18e68c8bc446,2,25000
ORD-20260521-0193,2026-05-21 06:11:00,6a3fa373da5b18e68c8bc444,3,15000
ORD-20260522-0197,2026-05-22 06:41:00,6a3fa2c6dfa2f6d0ee22ff18,3,35000
ORD-20260522-0197,2026-05-22 06:41:00,6a3fa373da5b18e68c8bc441,2,20000
ORD-20260529-0216,2026-05-29 04:52:00,6a3fa374da5b18e68c8bc447,1,10000
ORD-20260529-0216,2026-05-29 04:52:00,6a3f54268a1b673e19a1ddb6,3,12000
ORD-20260529-0216,2026-05-29 04:52:00,6a3fa373da5b18e68c8bc43e,1,28000
ORD-20260529-0217,2026-05-29 10:35:00,6a3fa2c5dfa2f6d0ee22ff16,1,35000
ORD-20260529-0217,2026-05-29 10:35:00,6a3fa373da5b18e68c8bc43e,1,28000
ORD-20260529-0217,2026-05-29 10:35:00,6a3fa2c6dfa2f6d0ee22ff18,2,35000
ORD-20260530-0221,2026-05-30 03:10:00,6a3fa374da5b18e68c8bc447,2,10000
ORD-20260531-0224,2026-05-31 03:16:00,6a3fa374da5b18e68c8bc446,3,25000
ORD-20260531-0224,2026-05-31 03:16:00,6a3fa374da5b18e68c8bc447,1,10000
ORD-20260531-0224,2026-05-31 03:16:00,6a3fa374da5b18e68c8bc445,3,20000
ORD-20260601-0228,2026-06-01 03:22:00,6a3fa374da5b18e68c8bc445,1,20000
ORD-20260601-0229,2026-06-01 09:09:00,6a3f54268a1b673e19a1ddb6,2,12000
ORD-20260601-0229,2026-06-01 09:09:00,6a3fa2c5dfa2f6d0ee22ff15,3,40000
ORD-20260601-0229,2026-06-01 09:09:00,6a3fa374da5b18e68c8bc446,3,25000
ORD-20260603-0235,2026-06-03 10:26:00,6a3fa373da5b18e68c8bc43f,3,20000
ORD-20260603-0235,2026-06-03 10:26:00,6a3fa2c6dfa2f6d0ee22ff18,1,35000
ORD-20260604-0239,2026-06-04 11:23:00,6a3fa2c5dfa2f6d0ee22ff13,3,40000
ORD-20260607-0248,2026-06-07 09:20:00,6a3fa374da5b18e68c8bc447,2,10000
ORD-20260608-0250,2026-06-08 03:55:00,6a3fa374da5b18e68c8bc447,1,10000
ORD-20260608-0250,2026-06-08 03:55:00,6a3fa373da5b18e68c8bc440,3,25000
ORD-20260608-0251,2026-06-08 09:07:00,6a3fa374da5b18e68c8bc448,2,10000
ORD-20260608-0251,2026-06-08 09:07:00,6a3fa374da5b18e68c8bc445,1,20000
ORD-20260608-0251,2026-06-08 09:07:00,6a3fa2c5dfa2f6d0ee22ff15,2,40000
ORD-20260609-0255,2026-06-09 09:08:00,6a3fa374da5b18e68c8bc448,2,10000
ORD-20260609-0255,2026-06-09 09:08:00,6a3fa2c5dfa2f6d0ee22ff17,2,38000
ORD-20260610-0259,2026-06-10 12:08:00,6a3fa2c5dfa2f6d0ee22ff13,1,40000
ORD-20260610-0261,2026-06-10 08:33:00,6a3fa2c6dfa2f6d0ee22ff18,2,35000
ORD-20260612-0266,2026-06-12 04:56:00,6a3fa2c5dfa2f6d0ee22ff17,3,38000
ORD-20260612-0266,2026-06-12 04:56:00,6a3fa2c5dfa2f6d0ee22ff16,1,35000
ORD-20260613-0268,2026-06-13 03:50:00,6a3fa374da5b18e68c8bc447,3,10000
ORD-20260613-0268,2026-06-13 03:50:00,6a3fa373da5b18e68c8bc441,2,20000
ORD-20260613-0270,2026-06-13 06:50:00,6a3fa373da5b18e68c8bc442,1,12000
ORD-20260613-0270,2026-06-13 06:50:00,6a3fa373da5b18e68c8bc43e,1,28000
ORD-20260613-0270,2026-06-13 06:50:00,6a3fa374da5b18e68c8bc448,3,10000
ORD-20260615-0278,2026-06-15 07:54:00,6a3f54268a1b673e19a1ddb6,1,12000
ORD-20260615-0278,2026-06-15 07:54:00,6a3fa373da5b18e68c8bc440,2,25000
ORD-20260616-0283,2026-06-16 07:26:00,6a3fa374da5b18e68c8bc448,1,10000
ORD-20260616-0283,2026-06-16 07:26:00,6a3fa2c5dfa2f6d0ee22ff17,2,38000
ORD-20260616-0283,2026-06-16 07:26:00,6a3fa2c5dfa2f6d0ee22ff16,1,35000
ORD-20260616-0285,2026-06-16 04:11:00,6a3fa374da5b18e68c8bc449,2,25000
ORD-20260616-0286,2026-06-16 10:10:00,6a3fa2c5dfa2f6d0ee22ff17,2,38000
ORD-20260617-0290,2026-06-17 08:29:00,6a3fa374da5b18e68c8bc445,3,20000
ORD-20260617-0290,2026-06-17 08:29:00,6a3fa374da5b18e68c8bc448,1,10000
ORD-20260618-0292,2026-06-18 05:26:00,6a3fa374da5b18e68c8bc446,1,25000
ORD-20260618-0296,2026-06-18 10:16:00,6a3fa2c5dfa2f6d0ee22ff13,2,40000
ORD-20260618-0296,2026-06-18 10:16:00,6a3fa374da5b18e68c8bc449,3,25000
ORD-20260618-0296,2026-06-18 10:16:00,6a3fa374da5b18e68c8bc447,1,10000
ORD-20260619-0297,2026-06-19 09:51:00,6a3fa374da5b18e68c8bc447,1,10000
ORD-20260619-0297,2026-06-19 09:51:00,6a3f54268a1b673e19a1ddb6,2,12000
ORD-20260619-0297,2026-06-19 09:51:00,6a3fa2c5dfa2f6d0ee22ff17,1,38000
ORD-20260619-0298,2026-06-19 11:05:00,6a3fa373da5b18e68c8bc43d,1,35000
ORD-20260622-0307,2026-06-22 11:11:00,6a3fa373da5b18e68c8bc43f,3,20000
ORD-20260622-0307,2026-06-22 11:11:00,6a3fa373da5b18e68c8bc442,3,12000
ORD-20260622-0307,2026-06-22 11:11:00,6a3fa373da5b18e68c8bc440,2,25000
ORD-20260622-0308,2026-06-22 01:25:00,6a3f54268a1b673e19a1ddad,3,48000
ORD-20260622-0309,2026-06-22 11:27:00,6a3f54268a1b673e19a1ddad,1,48000
ORD-20260622-0309,2026-06-22 11:27:00,6a3f54268a1b673e19a1ddb6,2,12000
ORD-20260622-0309,2026-06-22 11:27:00,6a3fa374da5b18e68c8bc445,1,20000
ORD-20260624-0313,2026-06-24 04:29:00,6a3fa373da5b18e68c8bc43c,1,35000
ORD-20260603-0234,2026-06-03 01:52:00,6a3fa373da5b18e68c8bc442,3,12000
ORD-20260603-0234,2026-06-03 01:52:00,6a3fa374da5b18e68c8bc446,1,25000
ORD-20260603-0234,2026-06-03 01:52:00,6a3fa2c6dfa2f6d0ee22ff18,1,35000
ORD-20260606-0244,2026-06-06 04:36:00,6a3fa373da5b18e68c8bc442,1,12000
ORD-20260606-0244,2026-06-06 04:36:00,6a3fa374da5b18e68c8bc445,2,20000
ORD-20260606-0246,2026-06-06 04:18:00,6a3fa373da5b18e68c8bc43e,3,28000
ORD-20260607-0247,2026-06-07 11:14:00,6a3fa374da5b18e68c8bc445,2,20000
ORD-20260607-0247,2026-06-07 11:14:00,6a3fa2c5dfa2f6d0ee22ff13,3,40000
ORD-20260607-0247,2026-06-07 11:14:00,6a3fa374da5b18e68c8bc447,1,10000
ORD-20260609-0257,2026-06-09 02:34:00,6a3fa374da5b18e68c8bc446,2,25000
ORD-20260609-0257,2026-06-09 02:34:00,6a3fa373da5b18e68c8bc443,1,15000
ORD-20260610-0258,2026-06-10 09:13:00,6a3fa2c6dfa2f6d0ee22ff18,1,35000
ORD-20260610-0258,2026-06-10 09:13:00,6a3fa374da5b18e68c8bc445,2,20000
ORD-20260610-0262,2026-06-10 09:00:00,6a3fa2c6dfa2f6d0ee22ff18,2,35000
ORD-20260610-0262,2026-06-10 09:00:00,6a3fa2c5dfa2f6d0ee22ff13,1,40000
ORD-20260612-0267,2026-06-12 10:25:00,6a3f54268a1b673e19a1ddb6,1,12000
ORD-20260613-0271,2026-06-13 09:50:00,6a3fa2c6dfa2f6d0ee22ff18,2,35000
ORD-20260613-0271,2026-06-13 09:50:00,6a3fa2c5dfa2f6d0ee22ff14,1,45000
ORD-20260613-0272,2026-06-13 07:31:00,6a3fa374da5b18e68c8bc448,3,10000
ORD-20260614-0274,2026-06-14 07:24:00,6a3fa2c6dfa2f6d0ee22ff18,2,35000
ORD-20260614-0274,2026-06-14 07:24:00,6a3fa374da5b18e68c8bc446,2,25000
ORD-20260614-0274,2026-06-14 07:24:00,6a3fa374da5b18e68c8bc447,3,10000
ORD-20260614-0275,2026-06-14 02:53:00,6a3fa374da5b18e68c8bc447,2,10000
ORD-20260614-0275,2026-06-14 02:53:00,6a3fa374da5b18e68c8bc445,3,20000
ORD-20260614-0276,2026-06-14 10:57:00,6a3fa374da5b18e68c8bc447,3,10000
ORD-20260614-0276,2026-06-14 10:57:00,6a3fa374da5b18e68c8bc446,1,25000
ORD-20260615-0281,2026-06-15 01:36:00,6a3fa2c5dfa2f6d0ee22ff15,1,40000
ORD-20260615-0281,2026-06-15 01:36:00,6a3fa374da5b18e68c8bc447,2,10000
ORD-20260616-0284,2026-06-16 09:15:00,6a3fa374da5b18e68c8bc447,3,10000
ORD-20260616-0284,2026-06-16 09:15:00,6a3fa374da5b18e68c8bc446,1,25000
ORD-20260616-0284,2026-06-16 09:15:00,6a3fa2c5dfa2f6d0ee22ff17,1,38000
ORD-20260617-0291,2026-06-17 07:17:00,6a3fa374da5b18e68c8bc447,2,10000
ORD-20260618-0293,2026-06-18 06:29:00,6a3fa374da5b18e68c8bc445,2,20000
ORD-20260618-0294,2026-06-18 03:40:00,6a3fa374da5b18e68c8bc448,2,10000
ORD-20260618-0294,2026-06-18 03:40:00,6a3fa373da5b18e68c8bc443,2,15000
ORD-20260618-0294,2026-06-18 03:40:00,6a3fa373da5b18e68c8bc444,3,15000
ORD-20260618-0295,2026-06-18 04:17:00,6a3fa373da5b18e68c8bc440,2,25000
ORD-20260618-0295,2026-06-18 04:17:00,6a3fa374da5b18e68c8bc447,3,10000
ORD-20260618-0295,2026-06-18 04:17:00,6a3fa374da5b18e68c8bc445,1,20000
ORD-20260619-0301,2026-06-19 10:25:00,6a3fa373da5b18e68c8bc441,2,20000
ORD-20260619-0301,2026-06-19 10:25:00,6a3fa2c5dfa2f6d0ee22ff16,1,35000
ORD-20260620-0303,2026-06-20 07:33:00,6a3fa374da5b18e68c8bc447,3,10000
ORD-20260620-0303,2026-06-20 07:33:00,6a3fa373da5b18e68c8bc442,3,12000
ORD-20260624-0312,2026-06-24 08:55:00,6a3fa2c5dfa2f6d0ee22ff13,1,40000
ORD-20260624-0312,2026-06-24 08:55:00,6a3fa2c5dfa2f6d0ee22ff15,1,40000
ORD-20260611-0265,2026-06-11 10:35:00,6a3fa374da5b18e68c8bc449,3,25000
ORD-20260611-0265,2026-06-11 10:35:00,6a3fa373da5b18e68c8bc443,1,15000
ORD-20260611-0265,2026-06-11 10:35:00,6a3fa2c5dfa2f6d0ee22ff13,1,40000
ORD-20260613-0269,2026-06-13 11:38:00,6a3fa374da5b18e68c8bc448,3,10000
ORD-20260614-0273,2026-06-14 08:46:00,6a3fa374da5b18e68c8bc447,1,10000
ORD-20260614-0273,2026-06-14 08:46:00,6a3fa374da5b18e68c8bc445,1,20000
ORD-20260614-0273,2026-06-14 08:46:00,6a3fa2c6dfa2f6d0ee22ff18,3,35000
ORD-20260614-0277,2026-06-14 05:36:00,6a3fa2c6dfa2f6d0ee22ff18,3,35000
ORD-20260614-0277,2026-06-14 05:36:00,6a3fa2c5dfa2f6d0ee22ff13,3,40000
ORD-20260615-0279,2026-06-15 06:52:00,6a3f54268a1b673e19a1ddb6,2,12000
ORD-20260615-0279,2026-06-15 06:52:00,6a3fa373da5b18e68c8bc43f,2,20000
ORD-20260615-0280,2026-06-15 11:13:00,6a3fa373da5b18e68c8bc440,3,25000
ORD-20260615-0280,2026-06-15 11:13:00,6a3fa373da5b18e68c8bc442,2,12000
ORD-20260617-0287,2026-06-17 12:26:00,6a3fa373da5b18e68c8bc442,1,12000
ORD-20260619-0299,2026-06-19 09:36:00,6a3fa373da5b18e68c8bc441,1,20000
ORD-20260619-0299,2026-06-19 09:36:00,6a3fa373da5b18e68c8bc442,1,12000
ORD-20260619-0299,2026-06-19 09:36:00,6a3fa373da5b18e68c8bc43e,3,28000
ORD-20260621-0305,2026-06-21 10:13:00,6a3fa2c5dfa2f6d0ee22ff13,1,40000
ORD-20260621-0305,2026-06-21 10:13:00,6a3fa2c6dfa2f6d0ee22ff18,3,35000
ORD-20260622-0306,2026-06-22 04:51:00,6a3fa374da5b18e68c8bc445,2,20000
ORD-20260622-0306,2026-06-22 04:51:00,6a3fa374da5b18e68c8bc448,1,10000
ORD-20260623-0311,2026-06-23 08:30:00,6a3fa374da5b18e68c8bc445,1,20000
ORD-20260624-0314,2026-06-24 07:25:00,6a3fa2c5dfa2f6d0ee22ff13,3,40000
ORD-20260624-0314,2026-06-24 07:25:00,6a3fa374da5b18e68c8bc445,2,20000
ORD-20260624-0314,2026-06-24 07:25:00,6a3fa373da5b18e68c8bc442,1,12000
ORD-20260624-0315,2026-06-24 02:55:00,6a3fa2c5dfa2f6d0ee22ff13,2,40000
ORD-20260624-0315,2026-06-24 02:55:00,6a3fa374da5b18e68c8bc445,1,20000
ORD-20260624-0315,2026-06-24 02:55:00,6a3fa373da5b18e68c8bc442,1,12000
ORD-20260625-0316,2026-06-25 08:19:00,6a3fa374da5b18e68c8bc445,3,20000
ORD-20260625-0316,2026-06-25 08:19:00,6a3fa2c5dfa2f6d0ee22ff13,1,40000
ORD-20260625-0316,2026-06-25 08:19:00,6a3fa374da5b18e68c8bc447,3,10000
ORD-20260611-0264,2026-06-11 03:08:00,6a3f54268a1b673e19a1ddad,2,48000
ORD-20260611-0264,2026-06-11 03:08:00,6a3fa2c5dfa2f6d0ee22ff13,2,40000
ORD-20260615-0282,2026-06-15 03:43:00,6a3fa2c5dfa2f6d0ee22ff15,1,40000
ORD-20260615-0282,2026-06-15 03:43:00,6a3fa373da5b18e68c8bc440,1,25000
ORD-20260617-0288,2026-06-17 11:30:00,6a3fa2c5dfa2f6d0ee22ff13,3,40000
ORD-20260617-0289,2026-06-17 03:35:00,6a3fa2c5dfa2f6d0ee22ff15,2,40000
ORD-20260619-0300,2026-06-19 05:29:00,6a3fa374da5b18e68c8bc446,2,25000
ORD-20260620-0302,2026-06-20 06:53:00,6a3fa2c5dfa2f6d0ee22ff14,1,45000
ORD-20260621-0304,2026-06-21 03:34:00,6a3fa2c6dfa2f6d0ee22ff18,1,35000
ORD-20260621-0304,2026-06-21 03:34:00,6a3fa2c5dfa2f6d0ee22ff13,2,40000
ORD-20260623-0310,2026-06-23 02:11:00,6a3fa2c5dfa2f6d0ee22ff17,1,38000
ORD-20260623-0310,2026-06-23 02:11:00,6a3fa374da5b18e68c8bc446,1,25000
ORD-20260625-0317,2026-06-25 10:06:00,6a3fa374da5b18e68c8bc446,1,25000
#ORD-1782573792280-004,2026-06-27 15:23:12,6a3fa374da5b18e68c8bc447,3,10000
#ORD-1782573792451-005,2026-06-27 15:23:12,6a3f54268a1b673e19a1ddad,3,48000
#ORD-1782573793226-009,2026-06-27 15:23:13,6a3f54268a1b673e19a1ddad,3,48000
ORD-20260627-183437178BD2C3DE4,2026-06-27 18:34:37,6a3fa2c5dfa2f6d0ee22ff13,1,40000
ORD-20260627-183437178BD2C3DE4,2026-06-27 18:34:37,6a3fa2c6dfa2f6d0ee22ff18,1,35000
ORD-20260627-183437178BD2C3DE4,2026-06-27 18:34:37,6a3fa374da5b18e68c8bc445,5,20000
ORD-20260627-184508938C91DC25D,2026-06-27 18:45:08,6a3fa2c6dfa2f6d0ee22ff18,1,35000
ORD-20260627-1903120880E66A026,2026-06-27 19:03:12,6a3fa2c6dfa2f6d0ee22ff18,1,35000
ORD-20260627-1903120880E66A026,2026-06-27 19:03:12,6a3fa374da5b18e68c8bc447,1,10000
ORD-20260627-190449684656E4E5E,2026-06-27 19:04:49,6a3fa2c6dfa2f6d0ee22ff18,1,35000
ORD-20260627-190449684656E4E5E,2026-06-27 19:04:49,6a3fa2c5dfa2f6d0ee22ff13,1,40000
ORD-20260627-190449684656E4E5E,2026-06-27 19:04:49,6a3fa374da5b18e68c8bc446,1,25000
ORD-20260627-190449684656E4E5E,2026-06-27 19:04:49,6a3fa374da5b18e68c8bc445,1,20000
ORD-20260627-190449684656E4E5E,2026-06-27 19:04:49,6a3fa374da5b18e68c8bc447,1,10000
ORD-20260628-043525383EF640A45,2026-06-28 04:35:25,6a3fa374da5b18e68c8bc445,1,20000
ORD-20260628-043648078BC19F0CA,2026-06-28 04:36:48,6a3fa374da5b18e68c8bc447,1,10000
ORD-20260628-04371649824C651C0,2026-06-28 04:37:16,6a3fa2c6dfa2f6d0ee22ff18,2,35000
ORD-20260628-04371649824C651C0,2026-06-28 04:37:16,6a3fa374da5b18e68c8bc445,2,20000
ORD-20260628-043732395A2325ED2,2026-06-28 04:37:32,6a3fa2c6dfa2f6d0ee22ff18,1,35000
ORD-20260628-043732395A2325ED2,2026-06-28 04:37:32,6a3fa374da5b18e68c8bc445,1,20000
ORD-20260628-043732395A2325ED2,2026-06-28 04:37:32,6a3fa374da5b18e68c8bc447,1,10000
ORD-20260628-0531111414400F26C,2026-06-28 05:31:11,6a3fa2c6dfa2f6d0ee22ff18,1,35000
ORD-20260628-053122648FF03DC5E,2026-06-28 05:31:22,6a3fa2c6dfa2f6d0ee22ff18,1,35000
ORD-20260628-053122648FF03DC5E,2026-06-28 05:31:22,6a3fa374da5b18e68c8bc447,1,10000
ORD-20260628-061947079EA05F052,2026-06-28 06:19:47,6a3fa2c6dfa2f6d0ee22ff18,1,35000
ORD-20260628-061947079EA05F052,2026-06-28 06:19:47,6a3fa374da5b18e68c8bc445,1,20000
ORD-20260628-07132601654601DD5,2026-06-28 07:13:26,6a3fa2c5dfa2f6d0ee22ff13,1,40000
ORD-20260628-07132601654601DD5,2026-06-28 07:13:26,6a3fa2c6dfa2f6d0ee22ff18,2,35000
ORD-20260628-07132601654601DD5,2026-06-28 07:13:26,6a3fa374da5b18e68c8bc447,1,10000
ORD-20260628-07132601654601DD5,2026-06-28 07:13:26,6a3fa374da5b18e68c8bc445,1,20000
ORD-20260628-07132601654601DD5,2026-06-28 07:13:26,6a3fa374da5b18e68c8bc446,1,25000
ORD-20260628-071347326230CB224,2026-06-28 07:13:47,6a3fa374da5b18e68c8bc447,1,10000
ORD-20260628-071347326230CB224,2026-06-28 07:13:47,6a3fa374da5b18e68c8bc445,1,20000
ORD-20260628-071347326230CB224,2026-06-28 07:13:47,6a3fa2c5dfa2f6d0ee22ff13,1,40000
ORD-20260705-0300176485459FCCD,2026-07-05 03:00:17,6a3fa2c5dfa2f6d0ee22ff13,2,40000
ORD-20260705-0300176485459FCCD,2026-07-05 03:00:17,6a3fa374da5b18e68c8bc445,2,20000
ORD-20260705-08065567852A5DA2C,2026-07-05 08:06:55,6a3fa374da5b18e68c8bc445,1,20000
ORD-20260705-08065567852A5DA2C,2026-07-05 08:06:55,6a3fa373da5b18e68c8bc441,1,20000
ORD-20260705-08065567852A5DA2C,2026-07-05 08:06:55,6a3fa373da5b18e68c8bc442,1,12000
